ID,PHYSICAL_TABLE_NAME,NAME,ESPACE_ID,SS_KEY,MULTITENANT,MULTITENANT_VIEW,IS_ACTIVE,IS_SYSTEM,IS_EXTERNAL,PRIMARYKEY_SS_KEY,DESCRIPTION,Extension_Id,GENERATION,Is_Active_Attribute,Label_Attribute,Order_By_Attribute,Data_Kind,Multilingual,Multilingual_Table_Name,Expose_Process_Events,Event_Table_Name,Base_View_Name,LOGICALDATABASE
87,OSSYS_Developer_Operation_Type,Developer_Operation_Type,1,8250f3f4-5038-401b-bbb3-fb589acae6f9,0,0,1,1,0,1e6499c7-169a-43d0-a190-de4c6341205e,Internal use only,NULL,0,,8cae3c3a-d148-4696-a7a0-dbc0c6b6986c,e8b10773-0490-45da-a54a-673767cefb45,staticEntity,0,,0,OSEVT_Developer_Operation_Type,,
88,OSSYS_Espace_Reference_Hash,Espace_Reference_Hash,1,829df937-a5e7-4446-a060-184fbfd8fd95,0,0,0,1,0,b4e13eb6-04b2-4051-8e24-53e1e10c8ccf,,NULL,0,,,,entity,0,,0,OSEVT_Espace_Reference_Hash,,
89,OSSYS_BPM_PROCESS_DEPENDENCY,Process_Dependency,1,8359feec-0af3-7515-2ed4-5beefc11fb3b,0,0,1,1,0,784a4bb0-a185-d503-4234-7caa061827a0,Internal use only. Supports process upgrade impact analysis.,NULL,0,,,,entity,0,,0,OSEVT_BPM_PROCESS_DEPENDENCY,,
90,OSSYS_EXTENSION_DBCONNECTION,Extension_DBConnection,1,83622a62-f0fb-715a-847c-4b611efb5b70,0,0,1,1,0,048d3b92-f136-6003-c0b3-a2a57f535c3f,Dabatase connection configuration for each extension.,NULL,0,,,,entity,0,,0,OSEVT_EXTENSION_DBCONNECTION,,
91,OSSYS_EMAIL_CONTENT,Email_Content,1,83af0e94-d5b1-4f84-8f6b-bbbe1656522b,1,1,1,1,0,39761c10-53dc-43ce-8689-d2746df262ba,"Email content to be sent in utf-8 binary format. When successfully sent, content is deleted for Emails with the ""Log Content"" property set to ""No"".",NULL,0,,,,entity,0,,0,OSEVT_EMAIL_CONTENT,OSSYS_EMAIL_CONT,
92,OSSYS_License_ReportType,License_ReportType,1,87106733-c6e7-4a03-a531-9d5fcb890445,0,0,1,1,0,daff550d-d182-4be5-a863-c09771ef3030,Internal use only.,NULL,0,,1685847f-9aef-4739-868d-fe2b18a3ce95,82ba8c61-9609-4075-b1cb-b2c1b08678cc,staticEntity,0,,0,OSEVT_License_ReportType,,
93,OSSYS_ESPACE_STATUS,Espace_Runtime,1,88257883-0bfc-ec5f-53d4-54b58b675543,0,0,1,1,0,cc49f09b-8965-b687-3b56-ae69a071415e,Espace runtime status cached information.,NULL,0,,,,entity,0,,0,OSEVT_ESPACE_STATUS,,
94,OSLOG_CYCLIC_JOB,Log_Cyclic_Job,1,8bcf32e4-d5f3-fe89-38c4-434c740d6098,1,1,0,1,0,,NTimer execution logs.,NULL,0,,,,entity,0,,0,OSEVT_OSLOG_CYCLIC_JOB,OSLOG_CYCLIC_JOB,
95,OSLOG_ERROR,Log_Error,1,8e458232-6a2c-425a-0bda-6fcc7c74a210,1,1,0,1,0,6be0c2a8-4bdf-085d-b923-635ae348cd7c,NLog of application and environment errors.,NULL,0,,,,entity,0,,0,OSEVT_OSLOG_ERROR,OSLOG_ERROR,
96,OSSYS_ASYNC_OP_MESSAGE,Async_Operation_Message,1,9066387d-5fcd-0d1a-8d01-49b738f8a086,0,0,1,1,0,5cac61b2-1884-f866-4b56-8604ab257103,Internal use only,NULL,0,,,,entity,0,,0,OSEVT_ASYNC_OP_MESSAGE,,
97,OSSYS_DEVELOPER,Developer,1,90e5838b-c62c-f67c-7efc-0193439d4433,0,0,1,1,0,2e1fbce1-e67d-a68c-7555-307227da1e14,Service Center user and role permissions.,NULL,0,,,,entity,0,,0,OSEVT_DEVELOPER,,
98,ossys_Custom_Auth_Provider,CustomAuthenticationProvider,1,911a8460-be70-4e7f-85b8-ff753870ddbd,0,0,0,1,0,f3ea5d1a-fa0a-4ffe-9605-ebd968e5758d,Internal use only.,NULL,0,,,55d1a56f-5a02-4cc9-bbd2-f5e7e408b44b,entity,0,,0,OSEVT_Custom_Auth_Provider,,
99,OSSYS_BPM_PROCESS_OUTPUT,Process_Output,1,94a44451-4a29-42d9-8d1c-399f614fdd8a,1,1,1,1,0,cae6f334-15bb-4c4e-9669-9f240cbf6fb0,Process instances output effective value.,NULL,0,,,,entity,0,,0,OSEVT_BPM_PROCESS_OUTPUT,OSSYS_PROC_OUT,
100,OSSYS_EXTENSION_DEPENDENCY,Extension_Dependency,1,95c302b3-8133-4cef-fc87-d54dd3332e3a,0,0,1,1,0,c0d888f2-6390-adf9-ef41-edb9064b613b,Internal use only.,NULL,0,,,,entity,0,,0,OSEVT_EXTENSION_DEPENDENCY,,
101,OSSYS_Debug_Session_Data,Debug_Session_Data,1,981e0b54-0929-475b-b9a9-cc5d1fc6d30b,0,0,1,1,0,634a2a56-e176-4f26-90b7-433942af3173,Used by applications in runtime to save session related data while debuging,NULL,0,,,,entity,0,,0,OSEVT_Debug_Session_Data,,
102,OSSYS_ASYNC_OP_LOGICALDATABASE,Async_Operation_LogicalDatabase,1,9cdac09b-6082-b766-c612-8f35eaf18d16,0,0,1,1,0,5f8cf432-7e53-9116-1686-43a2aeb73b99,Internal use only,NULL,0,,,,entity,0,,0,OSEVT_ASYNC_OP_LOGICALDATABASE,,
103,OSSYS_GROUP_ROLE,Group_Role,1,9d1a8f4a-141a-49a2-9384-207e54584f7b,1,0,1,1,0,d53c7dca-bdb1-4022-982e-25a1401e9267,Roles shared for a specific user group.,NULL,0,,,,entity,0,,1,OSEVT_GROUP_ROLE,OSSYS_GROUP_ROLE,
104,OSLOG_SCREEN,Log_Screen,1,9f69caa9-0287-1e58-2a23-34ffc08b9c9a,1,1,0,1,0,,NScreen usage logs.,NULL,0,,,,entity,0,,0,OSEVT_OSLOG_SCREEN,OSLOG_SCREEN,
105,OSSYS_USER,User,1,a416822d-845f-46cb-a270-70f5e383544c,1,0,1,1,0,2e84bb07-8aa2-4c4d-891b-9be5454fe543,End-user of the applications. Shared between eSpaces with the same user provider (defined in Service Studio).,NULL,0,c9ec6a75-c4a5-4025-bcd3-2c78b3856a8d,2ae0e572-f166-46e4-9825-70074935d3a1,,entity,0,,1,OSEVT_USER,OSSYS_USER,
106,OSSYS_REPORT_SLOWSQL,Report_Slow_Sql,1,a64c1af9-e387-3c16-c6a4-7cee746fa289,0,0,1,1,0,,Service Center analytics report details,NULL,0,,,,entity,0,,0,OSEVT_REPORT_SLOWSQL,,
107,OSSYS_USER_OPTION,User_Option,1,a9411b98-859d-4ecf-7bb2-e4515ecb345d,0,0,1,1,0,f6e84974-a7ac-ee6e-ee88-e1b72058f71f,Internal use only.,NULL,0,,,,entity,0,,0,OSEVT_USER_OPTION,,
108,OSLOG_EXTENSION,Log_Extension,1,aa6a4f0f-c955-0299-956d-e003ca169e0d,1,1,0,1,0,,NExtension usage logs,NULL,0,,,,entity,0,,0,OSEVT_OSLOG_EXTENSION,OSLOG_EXTENSION,
109,OSSYS_PathRuleKind,PathRuleKind,1,acddb1b8-8483-4589-850a-48c3740e9416,0,0,1,1,0,6111de50-14a7-4f79-9aef-b4400b22a04a,Internal use only.,NULL,0,,d08c7708-4783-4095-9ef8-98446427056a,6111de50-14a7-4f79-9aef-b4400b22a04a,staticEntity,0,,0,OSEVT_PathRuleKind,,
110,OSSYS_REPORT_LINE,Report_Line,1,acee5a82-4de4-ef16-cb49-849124d04e43,0,0,1,1,0,fa73370a-eeb9-161a-4176-f4107e1961e5,Service Center analytics report details,NULL,0,,,,entity,0,,0,OSEVT_REPORT_LINE,,
111,OSSYS_SOLUTION_REFERENCE,Solution_Reference,1,addec387-def8-2ff6-0036-bea9099e9ace,0,0,1,1,0,be41c347-6dd5-6b5f-20ab-c41024379817,Solution modules.,NULL,0,,,,entity,0,,0,OSEVT_SOLUTION_REFERENCE,,
112,OSSYS_LicensingEmailLog,LicensingEmailLog,1,ae5db2cd-d91b-405b-8fda-0156d1b81fdb,0,0,1,1,0,9253ef09-df24-4ccc-b8d2-f5ab51899d59,Internal use only.,NULL,0,,,,entity,0,,0,OSEVT_LicensingEmailLog,,
113,OSSYS_ESPACE_VERSION_SIGNATURE,Espace_Version_Signature,1,b129f950-3129-1c0c-6aee-91f9baf7a03a,0,0,1,1,0,1e945424-61a2-b1ab-4948-a2f90b3c6723,Internal use only.,NULL,0,,,,entity,0,,0,OSEVT_ESPACE_VERSION_SIGNATURE,,
114,OSSYS_ESPACE_SCREEN_PARAM,Espace_Screen_Param,1,b1b4acc0-3c9a-4f14-a6c4-035e5a566194,0,0,1,1,0,264b879c-2d9d-4af9-b24f-6053abf9133e,Internal use only.,NULL,0,,,,entity,0,,0,OSEVT_ESPACE_SCREEN_PARAM,,
115,OSSYS_PUBLISHING,Publishing,1,b2fc25be-5469-e390-c52e-564f31efb36f,0,0,1,1,0,50683585-5338-4f2e-97e4-7ea727bfa265,Internal use only.,NULL,0,,,,entity,0,,0,OSEVT_PUBLISHING,,
116,OSSYS_BPM_EVENT_QUEUE,Event_Queue,1,b35d93c4-74a2-07dd-9da3-431211a9335f,1,1,1,1,0,001c2448-2d7c-0deb-41cf-ce97a75b1cf6,Pending activity events to be processed. Internal use only.,NULL,0,,,,entity,0,,0,OSEVT_BPM_EVENT_QUEUE,OSSYS_EVENT,
117,OSSYS_SITE_PROPERTY_DEFINITION,Site_Property_Definition,1,b8cc093b-7714-c73b-fe01-9f0687d82342,0,0,1,1,0,9f18f6c9-00de-5a11-cb94-b6c6ce35ca69,Site properties for each eSpace as defined in Service Studio. Old site properties are kept as inactive.,NULL,0,24d814da-53fb-f3cc-71ad-0c032f0290b5,bf4006d2-c981-60fa-5807-a0af1f738198,,entity,0,,0,OSEVT_SITE_PROPERTY_DEFINITION,,
118,OSSYS_EXTENSION_VERSION_SIG,Extension_Version_Signature,1,baca0c00-452b-69d4-bb00-2235d9aa5fc0,0,0,1,1,0,3df35f2e-9de7-355b-63a8-e531176a8ee8,Internal use only.,NULL,0,,,,entity,0,,0,OSEVT_EXTENSION_VERSION_SIG,,
119,OSSYS_SITERULE,SiteRule,1,bb53bd26-276f-46a5-9528-767ea49aad04,0,0,1,1,0,fa20d269-52bf-4f00-ba51-3c0d5cd4ee27,Internal use only.,NULL,0,,,,entity,0,,0,OSEVT_SITERULE,,
120,OSSYS_PLATFORMSVCS_OBSERVER,PlatformServices_Observer,1,bb7cc035-4524-4b87-839e-abdf4d823c80,0,0,1,1,0,4813fe01-8849-434f-bf94-e0b217494082,Internal use only.,NULL,0,c55e809a-8bbd-4148-a266-b5b1c9ddbb10,,,entity,0,,0,OSEVT_PLATFORMSVCS_OBSERVER,,
121,OSSYS_REPORT_SLOWEXTENSION,Report_Slow_Extension,1,c021d5f4-3584-9474-5244-301717864240,0,0,1,1,0,,Service Center analytics report details,NULL,0,,,,entity,0,,0,OSEVT_REPORT_SLOWEXTENSION,,
122,OSSYS_DBCONNECTION,DBConnection,1,c351698b-779a-f22e-fcf1-e1eeb5843089,0,0,1,1,0,3f3435bc-b7d8-ac6b-363c-4efc86f09414,Direct database connections as defined in Service Center.,NULL,0,,7721a475-7891-1482-7ef4-ee9ff298d279,7721a475-7891-1482-7ef4-ee9ff298d279,entity,0,,0,OSEVT_DBCONNECTION,,
123,OSSYS_ESPACE_FRAGMENTS,Espace_Fragments,1,ca9cfd4e-3acc-4968-81d2-5bffaf37fcf6,0,0,1,1,0,35b56465-57bb-47be-b5bc-5f7132d7eab8,Internal use only.,NULL,0,,,,entity,0,,0,OSEVT_ESPACE_FRAGMENTS,,
124,OSSYS_Espace_ProductInfo,Espace_ProductInfo,1,cb87ca69-3d52-4a31-9faa-86aa04a03855,0,0,1,1,0,9f55c69a-5638-49b4-afbc-7861e0057e63,Internal use only.,NULL,0,,,,entity,0,,0,OSEVT_Espace_ProductInfo,,
125,OSSYS_WEB_SERVICE,Web_Service,1,cd154b4d-6ad0-0194-dd73-08d58409dedf,0,0,1,1,0,d58ce266-6ab6-b1d8-af74-18715c4737a1,Espace specific Web Service as defined in Service Studio.,NULL,0,75ce5a4f-7847-722a-cfd6-434154a53983,3e3838c8-bbc6-00d8-fdaf-8625e2ec1f25,,entity,0,,0,OSEVT_WEB_SERVICE,,
126,OSSYS_ASSEMBLY_DEPENDENCY,Assembly_Dependency,1,cd976921-69d3-22dc-4f8f-37c1039ed738,0,0,1,1,0,4f8276cc-e2cc-065d-e807-d71d1a28bd5c,Contains information about the dependencies of an assembly inside a personal area. Internal use only.,NULL,0,,,,entity,0,,0,OSEVT_ASSEMBLY_DEPENDENCY,,
127,OSSYS_GROUP,Group,1,d028b5ef-4477-4e37-9fa2-cddd7e0e7146,1,0,1,1,0,828a0cab-676a-46a6-bba0-e1e211bc7188,Set of users managed in runtime.,NULL,0,,,,entity,0,,1,OSEVT_GROUP,OSSYS_GROUP,
128,OSSYS_AREA,Area,1,d3013d59-8d9f-c76a-6467-4d514816e434,0,0,1,1,0,db1acd74-f4eb-d1b4-5dc9-3a572e8274cd,Personal Area. A developer specific area for each eSpace that can be used for debug. Internal use only.,NULL,0,,,,entity,0,,0,OSEVT_AREA,,
129,OSSYS_TENANT,Tenant,1,d30c0359-17ba-4ea6-b76f-f5844a5f9ae5,0,0,1,1,0,049d72a5-decf-448b-b76b-b2f9db71b254,"Disjoint set of users, processes, and application data. Tenants are shared across eSpaces with the same user provider (defined in Service Studio). Used to segment data, users, and processes in a multi-tenant scenario.",NULL,0,dcf633ee-d455-4cbe-5812-43e8d8b4b239,a4480d51-f462-433a-d14e-f450eb8b111f,,entity,0,,0,OSEVT_TENANT,,
130,OSSYS_BPM_ACTIVITY,Activity,1,d33a0e86-24e8-41d1-b331-14c594405339,1,1,1,1,0,b6341d14-415b-4a49-bd77-f44911825f8c,Process activity instance,NULL,0,,,,entity,0,,0,OSEVT_BPM_ACTIVITY,OSSYS_BPM_ACTIVITY,
131,OSSYS_ESPACE_REFERENCE,Espace_Reference,1,d3d9f956-949f-e847-e4ad-fb5608519929,0,0,1,1,0,e54ba3bc-17fc-c657-d743-31c54097617e,Elements referred by each eSpace as defined in ServiceStudio add/remove references.,NULL,0,,dad31c68-59c1-99d1-186d-d95606b06081,,entity,0,,0,OSEVT_ESPACE_REFERENCE,,
132,OSSYS_SITE_PROPERTY,Site_Property,1,d41c1546-915b-948e-24de-09620eb79ba6,1,1,1,1,0,671a0d54-43bd-0536-b2ba-e797778b24e0,Multi-tenant site property effective values,NULL,0,,,,entity,0,,0,OSEVT_SITE_PROPERTY,OSSYS_SITE_PROP,
133,OSSYS_BPM_ACTIVITY_DEF_LANG,Activity_Definition_Lang,1,d6b2b41a-65b4-47eb-835a-f9c8e96153f3,0,0,1,1,0,8099f8dc-b132-4621-82f7-1a8e233d6e09,Process activity translations for the label and instructions,NULL,0,,,,entity,0,,0,OSEVT_BPM_ACTIVITY_DEF_LANG,,
134,OSSYS_REPORT_TOPERRORS,Report_Top_Errors,1,d75bce06-1f49-ee6d-7792-dd9985c3e3cb,0,0,1,1,0,,Service Center analytics report details,NULL,0,,,,entity,0,,0,OSEVT_REPORT_TOPERRORS,,
135,OSSYS_REPORT_SLOWWEBSE,Report_Slow_Web_Service,1,d7cef82b-de04-2e6c-cc30-64fc7dbf045b,0,0,1,1,0,,Service Center analytics report details,NULL,0,,,,entity,0,,0,OSEVT_REPORT_SLOWWEBSE,,
136,OSSYS_ENTITY_USAGE,Entity_Usage,1,d81ed35b-02b7-448e-93ca-4fc453af3b07,0,0,0,1,0,8fb68d1b-2b3d-4ade-8109-45e8579ec70a,NInternal use only.,NULL,0,,,,entity,0,,0,OSEVT_ENTITY_USAGE,,
137,OSSYS_BPM_PROCESS_DEF_LANG,Process_Definition_Lang,1,d9b345b4-d90e-4580-990a-67bca8eb6ea4,0,0,1,1,0,886b4c6a-55bc-4cde-a078-1c8d44cae5d2,Translations for the process label as defined in Service Studio.,NULL,0,,,,entity,0,,0,OSEVT_BPM_PROCESS_DEF_LANG,,
138,OSSYS_BPM_ACTIVITY_KIND,Activity_Kind,1,d9b70551-21f0-8afd-57cd-ef2ebb4d7795,0,0,1,1,0,2afedcab-e0ad-ee61-50a3-7df67372b115,Process activity kind.,NULL,0,,c70bcf76-82b0-812c-ecee-2422db2868f5,,staticEntity,1,OSSYS__MLActivity_Kind,0,OSEVT_BPM_ACTIVITY_KIND,,
139,OSSYS_BPM_ACTIVITY_DEF_ROLE,Activity_Def_Role,1,dbe5f935-23b5-47d0-546f-de9b9ee6c5c8,0,0,1,1,0,1ef1eb13-0869-f1fd-359c-27d843c49abc,Process activity roles  as defined in service studio. Only contain roles for the current model.,NULL,0,,,,entity,0,,0,OSEVT_BPM_ACTIVITY_DEF_ROLE,,
140,OSSYS_RECOMPILATION_LOG,Recompilation_Log,1,dccdca89-31fb-256c-b91c-fce49a406ef8,0,0,1,1,0,b54961fe-0615-ae42-35d7-dcda87669f2c,Internal use only.,NULL,0,,,,entity,0,,0,OSEVT_RECOMPILATION_LOG,,
141,OSSYS_EMAIL,Sent_Email,1,ddfe6b09-0ad7-4e1e-9cb5-7809f35176b6,1,1,1,1,0,3cb0ce14-b29c-49c2-94f5-650d43b10ea7,Emails pending and sent by the platform.,NULL,0,,,,entity,0,,0,OSEVT_EMAIL,OSSYS_EMAIL,
142,OSSYS_ENTITY_ATTR,Entity_Attr,1,e036dc54-7115-6cde-6e3b-5024eec294d9,0,0,1,1,0,a246db4f-a46e-4728-7807-546a99a64e05,Attributes for each entity defined in Service Studio. Old attributes are kept as inactive.,NULL,0,ee946988-2300-e1db-625d-94ae991a4925,48a8946c-430e-5331-ca74-f16c092c441b,,entity,0,,0,OSEVT_ENTITY_ATTR,,
143,OSSYS_ESPACE_CONFIGURATION,Espace_Configuration,1,e2a09f42-9699-6238-9769-bcc65b68d0ec,0,0,1,1,0,c63fc5eb-5e91-c012-4f28-a36a459bb8dc,Internal use only.,NULL,0,,55a0c9cc-59e7-5f00-1c44-b5b3515b235a,,entity,0,,0,OSEVT_ESPACE_CONFIGURATION,,
144,OSSYS_ROLE,Role,1,e595ea36-5c1b-3ed8-93aa-bba752c7f892,0,0,1,1,0,b97f32fc-5249-8a97-6f38-6098dcc526ee,Espace specific roles as defined in Service Studio. Old roles are kept as inactive.,NULL,0,319f3f81-ab28-342c-9c0f-42b2b82c0626,87b1c0ce-5371-fcc4-7254-3d2a2f0360f3,,entity,0,,1,OSEVT_ROLE,,
145,OSSYS_SITEHEADER,SiteHeader,1,ea49d4eb-afd1-4cf6-9452-e2df54997711,0,0,1,1,0,e3474075-ff23-478f-8bd0-4a91b668c5f4,Internal use only,NULL,0,,,,entity,0,,0,OSEVT_SITEHEADER,,
146,OSSYS_ESPACE,Espace,1,eaade63d-8037-2ea1-e4d2-18145aeffb37,0,0,1,1,0,93ad3d9d-0e99-5e1a-4eb4-c77e7211acd0,Espaces defined in Service Studio. Older and deleted eSpaces are kept as inactive.,NULL,0,9a43c91a-952e-4f29-2cf1-f4308e38dd00,13e59201-fa50-737d-f188-94e726f010f1,,entity,0,,0,OSEVT_ESPACE,,
147,OSSYS_PARAMETER,Parameter,1,ebcbe52c-4c97-a571-3044-7804277ba9a1,0,0,1,1,0,3f3d7eca-346e-ab83-117a-4bfeff8c1951,Platform settings as defined in the OutSystems configuration tool.,NULL,0,,,,entity,0,,0,OSEVT_PARAMETER,,
148,OSSYS_REPORT_SU,Report_Su,1,ecf56ac7-e0d3-187e-06ed-857962e06e8d,0,0,1,1,0,b1780df9-8be2-3119-6b0a-0de76ab8296e,Service Center analytics report details,NULL,0,,,,entity,0,,0,OSEVT_REPORT_SU,,
149,OSSYS_VIRTUAL_NUMBER,Virtual_Number,1,eeb0a74b-ab5d-1530-6bff-aadff5db05ab,1,1,0,1,0,9fbf5c9c-78ab-c967-2b56-bc0017d3ed87,NVirtual numbers defined in Service Center.,NULL,0,66826bc9-5a92-11cf-5e60-1be574c0f86d,,,entity,0,,0,OSEVT_VIRTUAL_NUMBER,OSSYS_VIRTUAL_NUM,
150,OSSYS_SHAREDCONFIGURATION,SharedConfiguration,1,f12c826b-b08d-e815-0513-14c04a99454d,0,0,1,1,0,141738f0-c898-b55f-d190-d74ef608b8dd,Internal use only,NULL,0,,,,entity,0,,0,OSEVT_SHAREDCONFIGURATION,,
151,OSSYS_CERTIFICATE,Certificate,1,f2ecc6c6-0cbf-7b77-9973-64b405fd515c,0,0,1,1,0,188cf90e-09eb-df7a-ae4d-8beb2027523c,Server certificates used for client side authentication in espace web references.,NULL,0,,4a55a635-e681-e7ca-193a-6bb86c756a49,,entity,0,,0,OSEVT_CERTIFICATE,,
152,OSSYS_REPORT_HOURLYUSA,Report_Hourly_Usage,1,f38df565-e827-af16-3748-8d3fbe8a284e,0,0,1,1,0,,Service Center analytics hourly reports.,NULL,0,,,,entity,0,,0,OSEVT_REPORT_HOURLYUSA,,
153,OSSYS_Module_PublicElement,Module_PublicElement,1,f746f554-7dbb-4cf7-b812-62cbaf5ac3bd,0,0,1,1,0,97464c7c-b3ea-46cb-9e56-f62cf0a1169b,Internal use only. To be replaced soon. Please consider creating an entity with FK to a module_version entity.  Public Elements defined in an eSpace or Extension.,NULL,0,,,,entity,0,,0,OSEVT_Module_PublicElement,,
154,OSSYS_ENTITY,Entity,1,f8f52822-47d5-b232-0777-79d47c6f5ffb,0,0,1,1,0,205d4942-6949-aa05-9f6f-aa5137712e46,Entities defined in Service Studio. Older entities defined in Service Studio are kept as inactive.,NULL,0,f4eecd11-c00b-cb9f-1c62-d03a8d3e4ed0,103aef61-f193-b602-5b62-17a469673662,,entity,0,,0,OSEVT_ENTITY,,
155,OSSYS_EMAIL_STATUS,Email_Status,1,fa3d08bf-d8d6-4994-beea-a4ce7ae4693f,1,1,1,1,0,7387bfe7-9d3f-4f26-acdc-af9059cb7128,"Status of each ""Email Sent"". Used to synchronize the mail dispatch process inside the OutSystems Scheduler service between multiple Servers.",NULL,0,,,,entity,0,,0,OSEVT_EMAIL_STATUS,OSSYS_EMAIL_STATUS,
156,OSSYS_ESPACE_ENTITY,Espace_Entity,1,fb27c39d-4b22-39d3-f762-7aad01934a23,0,0,1,1,0,47b80c07-1cbf-aed0-effa-6d047d1429e5,Entities referred by each eSpace as defined in Service Studio add/remove references.,NULL,0,,,,entity,0,,0,OSEVT_ESPACE_ENTITY,,
157,OSSYS_GROUP_USER,Group_User,1,fc435926-adde-4294-9daa-eb1470d27399,1,0,1,1,0,5f77e583-65ed-4b8b-b95d-6a46f44ca6a1,Users of a specific group.,NULL,0,,,,entity,0,,1,OSEVT_GROUP_USER,OSSYS_GROUP_USER,
158,OSSYS_PERSISTENT_LOGIN,Persistent_Login,1,fcc68d90-0b62-9907-3ee7-d552760cfaa1,1,1,1,1,0,72c02b5e-cbc7-52ac-87b6-ad69ef22711d,Information to support remember login for end users.,NULL,0,,,,entity,0,,0,OSEVT_PERSISTENT_LOGIN,OSSYS_PERSIST_LOG,
159,OSSYS_WEB_REFERENCE,Web_Reference,1,fd5e522e-7cf8-00d9-0cf6-c1f66e9f403e,0,0,1,1,0,3b34013d-86cb-e677-a249-e3d76c458809,Espace specific web reference definition and effective URL.,NULL,0,758c4b62-1291-883c-dde0-f7db22ae5d75,4b091ec1-e0b5-783a-7527-f8f351db4842,,entity,0,,0,OSEVT_WEB_REFERENCE,,
160,OSSYS_SOLUTION_VERSION,Solution_Version,1,ff0f92bb-4ce6-eacb-1819-aa1ca3adf293,0,0,1,1,0,0ce9deaf-5eb1-5f4b-d7c3-3162b150e263,Solution version,NULL,0,,,,entity,0,,0,OSEVT_SOLUTION_VERSION,,
161,OSUSR_s41_Rule_User,Rule_User,4,347cf338-c73f-aaaf-c4d9-c63746258ada,0,0,1,0,0,0832fd33-9410-4673-92e4-6ca64bf0d3b6,deprecated entity,NULL,0,,,,entity,0,,0,OSEVT_s41_Rule_User,,
162,OSUSR_s41_CallbackRule,CallbackRule,4,37a0ee89-268b-8bed-9ba1-8a75bf145294,0,0,1,0,0,5657c5d6-c3a2-5fcd-6c21-ebf0f7ecabe7,deprecated entity,NULL,0,,,,entity,0,,0,OSEVT_s41_CallbackRule,,
163,OSUSR_s41_Feedback,Feedback,4,6e0e9052-0984-7c17-99e6-c9c92555bfaa,0,0,1,0,0,f8ba7f47-60eb-64da-fb36-87cdd7d7a0cf,Feedback sent by users,NULL,0,,,,entity,0,,0,OSEVT_s41_Feedback,,
164,OSUSR_s41_Resource,Resource,4,6fed5d8d-8f68-5202-ba74-3d5cc8c7c7e1,0,0,1,0,0,55996a16-2522-6136-fe52-f90cbbfdb91f,,NULL,0,,,,entity,0,,0,OSEVT_s41_Resource,,
165,OSUSR_s41_FeedbackLocalInfo,FeedbackLocalInfo,4,720e27a5-9f2f-7f4e-6ba2-0a554859b6a0,0,0,1,0,0,b45a9f51-0ad7-520d-956a-d924d1873ec9,Entity to hold the status of the synch with other systems,NULL,0,,,,entity,0,,0,OSEVT_s41_FeedbackLocalInfo,,
166,OSUSR_s41_FeedbackWebpageContent,FeedbackWebpageContent,4,77c777e2-aef1-ef5e-426b-d265a5c2a063,0,0,1,0,0,3298403b-3fed-0111-1db6-c4bb7263dc96,,NULL,0,,,,entity,0,,0,OSEVT_s41_FeedbackWebpageContent,,
167,OSUSR_s41_Rule,Rule,4,799d86e3-a868-d0d0-5616-5211f12b43c8,0,0,1,0,0,7cc9cbfc-5386-2746-c99d-a2ec6597b7c6,deprecated entity,NULL,0,,,,entity,0,,0,OSEVT_s41_Rule,,
168,OSUSR_s41_FeedbackFrame,FeedbackFrame,4,a9d8fe50-f7fb-45cf-b7dc-585bf949d5d9,0,0,1,0,0,668dccd3-b45d-4576-bb0d-11a2b39e6c47,,NULL,0,,,,entity,0,,0,OSEVT_s41_FeedbackFrame,,
169,OSUSR_s41_WebpageContent,WebpageContent,4,ac03f6ec-33d2-b8c9-c850-3b2901ac9792,0,0,1,0,0,57e2a0c9-68e8-f529-5dc1-626245c01a0c,,NULL,0,,,,entity,0,,0,OSEVT_s41_WebpageContent,,
170,OSUSR_s41_Rule_eSpace,Rule_eSpace,4,bae7e3e3-0eaa-9879-fef7-3c14f188c05a,0,0,1,0,0,3fc451cd-7f2f-e46d-7afa-e5df49f09659,deprecated entity,NULL,0,,,,entity,0,,0,OSEVT_s41_Rule_eSpace,,
171,OSUSR_s41_Rule_Group,Rule_Group,4,d8180304-b447-7bfb-6945-4d65d4aa10b6,0,0,1,0,0,cc26e859-8ce5-398f-02a3-182901c54c37,deprecated entity,NULL,0,,,,entity,0,,0,OSEVT_s41_Rule_Group,,
172,OSUSR_s41_Theme,Theme,4,dd964548-839d-5642-9c80-fc057a9a5702,0,0,1,0,0,bc1b5773-fa15-87cd-e435-2839b87c48ff,,NULL,0,,,,entity,0,,0,OSEVT_s41_Theme,,
173,OSUSR_s41_FeedbackCookie,FeedbackCookie,4,f8d6ca20-dcbc-6f0f-dcde-6d7045d8673b,0,0,1,0,0,eef27d89-e9da-513c-c341-fe801e1992b3,,NULL,0,,,,entity,0,,0,OSEVT_s41_FeedbackCookie,,
174,OSUSR_s41_Theme_Espace,Theme_Espace,4,fa69f90d-e9ff-0a0d-4ce5-f6b67bba38e9,0,0,1,0,0,5ea7fe97-9b47-0d7c-81b3-49ec3a2ff8b6,,NULL,0,,,,entity,0,,0,OSEVT_s41_Theme_Espace,,
175,OSUSR_s41_UserUsedECT,UserUsedECT,4,fb73f90b-91e5-9610-a97e-3c1366e0c8ce,0,0,1,0,0,0ef2b71f-dcc1-2bd5-d39f-55586e4a1edf,,NULL,0,,,,entity,0,,0,OSEVT_s41_UserUsedECT,,
